     Node_label    Um  U1   U2   U3
          150564     1.37861E-03     1.32123E-03    -80.3665E-18    -393.581E-06
          150565     1.20756E-03     1.17322E-03    -80.3665E-18    -285.916E-06
          150566     1.07074E-03     1.05349E-03    -80.3665E-18    -191.402E-06
          150567     932.943E-06     926.913E-06    -80.3665E-18    -105.900E-06
          150568     824.236E-06     823.641E-06    -80.3665E-18    -31.2993E-06
          150569     716.571E-06     715.740E-06    -80.3665E-18     34.4811E-06
          150570     633.206E-06     626.634E-06    -80.3665E-18     90.9983E-06
          150571     1.75612E-03     1.59950E-03     94.0665E-15    -724.955E-06
          150572     1.56358E-03     1.45056E-03     3.91644E-15    -583.680E-06
          150573     1.36854E-03     1.29146E-03    -80.3665E-18    -452.791E-06
          150574     1.21216E-03     1.16446E-03    -80.3665E-18    -336.703E-06
          150575     1.05431E-03     1.02852E-03    -80.3665E-18    -231.772E-06
          150576     929.849E-06     919.449E-06    -80.3665E-18    -138.684E-06
          150577     805.760E-06     803.762E-06    -80.3665E-18    -56.7107E-06
          150578     709.923E-06     709.751E-06    -80.3665E-18     15.6281E-06
          150579     616.751E-06     611.875E-06    -80.3665E-18     77.4039E-06
          150580     1.78025E-03     1.58305E-03    -414.416E-15    -814.406E-06
          150581     1.55710E-03     1.41187E-03    -88.4541E-15    -656.650E-06
          150582     1.37732E-03     1.27712E-03    -80.3665E-18    -515.714E-06
          150583     1.19601E-03     1.13122E-03    -80.3665E-18    -388.305E-06
          150584     1.05258E-03     1.01631E-03    -80.3665E-18    -273.902E-06
          150585     909.142E-06     892.487E-06    -80.3665E-18    -173.225E-06
          150586     798.044E-06     793.749E-06    -80.3665E-18    -82.6905E-06
          150587     689.038E-06     689.017E-06    -80.3665E-18    -5.39750E-06
          150588     607.379E-06     604.025E-06    -80.3665E-18     63.7449E-06
          150589     1.77891E-03     1.53272E-03    -372.671E-15    -902.928E-06
          150590     1.57186E-03     1.39034E-03     17.2391E-15    -733.278E-06
          150591     1.36337E-03     1.23397E-03    -80.3665E-18    -579.740E-06
          150592     1.19739E-03     1.11333E-03    -80.3665E-18    -440.722E-06
          150593     1.03131E-03     980.901E-06    -80.3665E-18    -318.498E-06
          150594     901.724E-06     877.635E-06    -80.3665E-18    -207.032E-06
          150595     774.035E-06     765.897E-06    -80.3665E-18    -111.945E-06
          150596     677.546E-06     677.083E-06    -80.3665E-18    -25.0210E-06
          150597     585.034E-06     583.160E-06    -80.3665E-18     46.7927E-06
          150598     1.80227E-03     1.50343E-03    -338.476E-15    -993.921E-06
          150599     1.56256E-03     1.33590E-03    -338.476E-15    -810.536E-06
          150600     1.36976E-03     1.20930E-03    -80.3665E-18    -643.312E-06
          150601     1.17761E-03     1.06790E-03    -80.3665E-18    -496.328E-06
          150602     1.02578E-03     960.252E-06    -80.3665E-18    -360.754E-06
          150603     876.430E-06     841.409E-06    -80.3665E-18    -245.278E-06
          150604     761.636E-06     749.042E-06    -80.3665E-18    -137.933E-06
          150605     651.232E-06     649.353E-06    -80.3665E-18    -49.4351E-06
          150606     570.739E-06     569.792E-06    -80.3665E-18     32.8632E-06
          150607     1.79961E-03     1.43483E-03    -318.492E-15    -1.08621E-03
          150608     1.57551E-03     1.30258E-03     122.488E-15    -886.288E-06
          150609     1.35382E-03     1.15214E-03    -80.3665E-18    -710.913E-06
          150610     1.17560E-03     1.04028E-03    -80.3665E-18    -547.585E-06
          150611     1.00151E-03     914.278E-06    -80.3665E-18    -408.800E-06
          150612     864.533E-06     818.606E-06    -80.3665E-18    -278.034E-06
          150613     733.356E-06     713.273E-06    -80.3665E-18    -170.450E-06
          150614     634.718E-06     631.022E-06    -80.3665E-18    -68.3960E-06
          150615     543.153E-06     542.999E-06    -80.3665E-18     12.9407E-06
          150616     1.82090E-03     1.39189E-03     300.568E-15    -1.17401E-03
          150617     1.56606E-03     1.23225E-03    -305.170E-15    -966.503E-06
          150618     1.35680E-03     1.11613E-03    -80.3665E-18    -771.463E-06
          150619     1.15498E-03     983.105E-06    -80.3665E-18    -606.205E-06
          150620     991.569E-06     884.302E-06    -80.3665E-18    -448.574E-06
          150621     836.860E-06     773.590E-06    -80.3665E-18    -319.208E-06
          150622     715.916E-06     688.943E-06    -80.3665E-18    -194.663E-06
          150623     604.283E-06     596.671E-06    -80.3665E-18    -95.6076E-06
          150624     523.852E-06     523.852E-06    -80.3665E-18    -132.571E-09
          150625     1.82061E-03     1.30609E-03    -3.18109E-12    -1.26837E-03
          150626     1.57502E-03     1.18566E-03     228.181E-15    -1.03678E-03
          150627     1.34255E-03     1.04621E-03    -80.3665E-18    -841.358E-06
          150628     1.14832E-03     944.482E-06    -80.3665E-18    -653.149E-06
          150629     967.385E-06     828.776E-06    -80.3665E-18    -498.963E-06
          150630     819.931E-06     742.027E-06    -80.3665E-18    -348.829E-06
          150631     685.483E-06     645.922E-06    -80.3665E-18    -229.502E-06
          150632     582.566E-06     571.586E-06    -80.3665E-18    -112.576E-06
          150633     492.131E-06     491.623E-06    -80.3665E-18    -22.3433E-06
          150634     1.83601E-03     1.24698E-03     282.804E-15    -1.34758E-03
          150635     1.56973E-03     1.10179E-03     6.58097E-15    -1.11809E-03
          150636     1.34009E-03     997.171E-06    -80.3665E-18    -895.260E-06
          150637     1.13044E-03     877.148E-06    -80.3665E-18    -713.095E-06
          150638     952.329E-06     788.560E-06    -80.3665E-18    -533.952E-06
          150639     792.673E-06     689.218E-06    -80.3665E-18    -391.547E-06
          150640     662.877E-06     613.732E-06    -80.3665E-18    -250.477E-06
          150641     549.771E-06     531.244E-06    -80.3665E-18    -141.521E-06
          150642     467.975E-06     466.765E-06    -80.3665E-18    -33.6381E-06
          150643     2.14571E-03     1.29766E-03    -281.189E-15    -1.70884E-03
          150644     1.84217E-03     1.14735E-03    -281.189E-15    -1.44124E-03
          150645     1.57208E-03     1.03990E-03    -284.742E-15    -1.17900E-03
          150646     1.33098E-03     916.675E-06    -80.3665E-18    -965.000E-06
          150647     1.11833E-03     826.614E-06    -80.3665E-18    -753.247E-06
          150648     931.243E-06     724.808E-06    -80.3665E-18    -584.693E-06
          150649     770.776E-06     648.591E-06    -80.3665E-18    -416.444E-06
          150650     632.696E-06     564.293E-06    -80.3665E-18    -286.142E-06
          150651     523.093E-06     499.452E-06    -80.3665E-18    -155.480E-06
          150652     433.392E-06     429.636E-06    -80.3665E-18    -56.9373E-06
          150653     1.84911E-03     1.07021E-03     285.469E-15    -1.50793E-03
          150654     1.57339E-03     945.075E-06     127.373E-15    -1.25793E-03
          150655     1.32241E-03     853.942E-06    -80.3665E-18    -1.00973E-03
          150656     1.10571E-03     750.719E-06    -80.3665E-18    -811.801E-06
          150657     911.409E-06     674.272E-06    -80.3665E-18    -613.208E-06
          150658     746.599E-06     589.031E-06    -80.3665E-18    -458.752E-06
          150659     605.521E-06     524.399E-06    -80.3665E-18    -302.755E-06
          150660     490.031E-06     453.889E-06    -80.3665E-18    -184.703E-06
          150661     404.421E-06     399.081E-06    -80.3665E-18    -65.5023E-06
          150662     1.86223E-03     959.519E-06    -297.176E-15    -1.59601E-03
          150663     1.56887E-03     867.826E-06    -2.11661E-12    -1.30700E-03
          150664     1.31980E-03     764.609E-06    -80.3665E-18    -1.07576E-03
          150665     1.08883E-03     688.635E-06    -80.3665E-18    -843.401E-06
          150666     895.651E-06     603.512E-06    -80.3665E-18    -661.789E-06
          150667     720.757E-06     539.764E-06    -80.3665E-18    -477.646E-06
          150668     578.233E-06     469.495E-06    -80.3665E-18    -337.531E-06
          150669     458.996E-06     415.658E-06    -80.3665E-18    -194.696E-06
          150670     368.479E-06     357.664E-06    -80.3665E-18    -88.6190E-06
          150671     1.86134E-03     865.295E-06     318.776E-15    -1.64798E-03
          150672     1.57652E-03     763.853E-06     34.1145E-15    -1.37911E-03
          150673     1.30613E-03     689.169E-06    -80.3665E-18    -1.10951E-03
          150674     1.08274E-03     605.556E-06    -80.3665E-18    -897.568E-06
          150675     872.391E-06     543.470E-06    -80.3665E-18    -682.427E-06
          150676     702.158E-06     474.590E-06    -80.3665E-18    -517.484E-06
          150677     547.807E-06     422.480E-06    -80.3665E-18    -348.716E-06
          150678     428.185E-06     365.717E-06    -80.3665E-18    -222.697E-06
          150679     335.103E-06     321.720E-06    -80.3665E-18    -93.7569E-06
          150680     1.87924E-03     745.302E-06    -347.358E-15    -1.72513E-03
          150681     1.56646E-03     672.925E-06    -1.06501E-12    -1.41456E-03
          150682     1.30990E-03     592.610E-06    -80.3665E-18    -1.16819E-03
          150683     1.06266E-03     533.202E-06    -80.3665E-18    -919.208E-06
          150684     863.545E-06     467.076E-06    -80.3665E-18    -726.326E-06
          150685     674.286E-06     417.609E-06    -80.3665E-18    -529.401E-06
          150686     526.147E-06     363.196E-06    -80.3665E-18    -380.682E-06
          150687     394.353E-06     321.651E-06    -80.3665E-18    -228.157E-06
          150688     299.833E-06     276.806E-06    -80.3665E-18    -115.232E-06
          150689     1.87244E-03     636.628E-06     400.044E-15    -1.76089E-03
          150690     1.57854E-03     561.744E-06    -60.0324E-15    -1.47520E-03
          150691     1.29338E-03     506.265E-06    -80.3665E-18    -1.19018E-03
          150692     1.06288E-03     444.628E-06    -80.3665E-18    -965.409E-06
          150693     839.568E-06     398.847E-06    -80.3665E-18    -738.779E-06
          150694     662.708E-06     348.175E-06    -80.3665E-18    -563.877E-06
          150695     495.468E-06     309.997E-06    -80.3665E-18    -386.510E-06
          150696     368.547E-06     268.330E-06    -80.3665E-18    -252.637E-06
          150697     263.605E-06     236.141E-06    -80.3665E-18    -117.154E-06
          150698     1.89056E-03     509.566E-06    -476.588E-15    -1.82059E-03
          150699     1.56686E-03     459.561E-06    -486.802E-15    -1.49795E-03
          150700     1.30030E-03     404.556E-06    -80.3665E-18    -1.23577E-03
          150701     1.04399E-03     363.735E-06    -80.3665E-18    -978.581E-06
          150702     836.254E-06     318.524E-06    -80.3665E-18    -773.217E-06
          150703     637.464E-06     284.743E-06    -80.3665E-18    -570.335E-06
          150704     480.670E-06     247.618E-06    -80.3665E-18    -411.982E-06
          150705     336.132E-06     219.346E-06    -80.3665E-18    -254.700E-06
          150706     231.849E-06     188.752E-06    -80.3665E-18    -134.635E-06
          150707     1.87680E-03     389.521E-06    -621.805E-15    -1.83593E-03
          150708     1.58379E-03     343.899E-06     15.4628E-15    -1.54600E-03
          150709     1.28064E-03     309.385E-06    -80.3665E-18    -1.24271E-03
          150710     1.05232E-03     271.920E-06    -80.3665E-18    -1.01658E-03
          150711     811.842E-06     243.598E-06    -80.3665E-18    -774.434E-06
          150712     636.675E-06     212.791E-06    -80.3665E-18    -600.062E-06
          150713     451.072E-06     189.343E-06    -80.3665E-18    -409.408E-06
          150714     321.854E-06     163.965E-06    -80.3665E-18    -276.958E-06
          150715     194.619E-06     144.292E-06    -80.3665E-18    -130.601E-06
          150716     1.90370E-03     259.038E-06     34.1145E-15    -1.88600E-03
          150717     1.56144E-03     232.798E-06     7.02506E-15    -1.54399E-03
          150718     1.29974E-03     205.555E-06    -80.3665E-18    -1.28338E-03
          150719     1.02700E-03     184.134E-06    -80.3665E-18    -1.01035E-03
          150720     823.289E-06     161.696E-06    -80.3665E-18    -807.254E-06
          150721     608.882E-06     144.145E-06    -80.3665E-18    -591.574E-06
          150722     452.954E-06     125.640E-06    -80.3665E-18    -435.180E-06
          150723     290.379E-06     111.076E-06    -80.3665E-18    -268.294E-06
          150724     177.084E-06     95.7623E-06    -80.3665E-18    -148.957E-06
          150725     1.89223E-03     131.309E-06     14.5746E-15    -1.88767E-03
